Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	URL	Matchbegin corpus position	Matchend corpus position
47	slz_002_1864_009_113_116_e31	» die Feiertage uud Festtage , die Krankheitstage à andern	Absenzen	ab , so bleiben kaum 599 Schulstunden im ganzen Jahre	»_$( die_ART Feiertage_NN uud_NE Festtage_NN ,_$, die_ART Krankheitstage_NN à_FM andern_ADJA	Absenzen_NN	ab_PTKVZ ,_$, so_ADV bleiben_VVFIN kaum_ADV 599_CARD Schulstunden_NN im_APPRART ganzen_ADJA Jahre_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=46	2202370	2202370
48	slz_002_1864_009_113_116_e31	: aber hier geben bei vielen Schülern und Schülerinnen die	Absenzen	einen solchen Ausfall , daß aus 24 Lebens- stunden kaum	:_$. aber_KON hier_ADV geben_VVFIN bei_APPR vielen_PIAT Schülern_NN und_KON Schülerinnen_NN die_ART	Absenzen_NN	einen_ART solchen_PIAT Ausfall_NN ,_$, daß_KOUS aus_APPR 24_CARD Lebens-_TRUNC stunden_VVFIN kaum_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=47	2202417	2202417
49	syn_001_1839_000_70_130_e174	auf diesen Gegenstand ein besonde¬ res Augenmerk zu richten .	Absenzen	. Auch dieses Jahr sind die Absenzen dem Schulunterrichte wie-	auf_APPR diesen_PDAT Gegenstand_NN ein_ART besonde¬_ADJA res_ADJA Augenmerk_NN zu_PTKZU richten_VVINF ._$.	Absenzen_NN	._$. Auch_ADV dieses_PDAT Jahr_NN sind_VAFIN die_ART Absenzen_NN dem_ART Schulunterrichte_NN wie-_TRUNC	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=48	2664043	2664043
50	syn_001_1839_000_70_130_e174	zu richten . Absenzen . Auch dieses Jahr sind die	Absenzen	dem Schulunterrichte wie- — 81 — der sehr binderlich gewesen	zu_PTKZU richten_VVINF ._$. Absenzen_NN ._$. Auch_ADV dieses_PDAT Jahr_NN sind_VAFIN die_ART	Absenzen_NN	dem_ART Schulunterrichte_NN wie-_TRUNC —_NN 81_CARD —_NN der_ART sehr_ADV binderlich_ADJD gewesen_VAPP	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=49	2664050	2664050
51	syn_001_1839_000_70_130_e174	Zllltagsschüler haben 725864 , die 21981 Repetir- und Singschüler 136594	Absenzen	gemacht . In den Bezirken Affoltern , Horgen , Meilen	Zllltagsschüler_NN haben_VAFIN 725864_CARD ,_$, die_PRELS 21981_CARD Repetir-_TRUNC und_KON Singschüler_NN 136594_CARD	Absenzen_NN	gemacht_VVPP ._$. In_APPR den_ART Bezirken_NN Affoltern_NN ,_$, Horgen_NN ,_$, Meilen_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=50	2664074	2664074
52	syn_001_1839_000_70_130_e174	31 Lehrern und 12 Lehrerinnen unterrichtet . Die Zahl der	Absenzen	in allen Abtheilungen steigt auf 27,145 verantwortete und 2394 strafbare	31_CARD Lehrern_NN und_KON 12_CARD Lehrerinnen_NN unterrichtet_VVPP ._$. Die_ART Zahl_NN der_ART	Absenzen_NN	in_APPR allen_PIAT Abtheilungen_NN steigt_VVFIN auf_APPR 27,145_CARD verantwortete_ADJA und_KON 2394_CARD strafbare_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=51	2668237	2668237
53	syn_001_1839_000_70_130_e174	Diese machten im verflossenen Schuljahre 12,143 entschuldigte und 120 strafbare	Absenzen	; von den letztern fallen 99 auf die deutsche Schule	Diese_PDS machten_VVFIN im_APPRART verflossenen_ADJA Schuljahre_NN 12,143_CARD entschuldigte_VVFIN und_KON 120_CARD strafbare_ADJA	Absenzen_NN	;_$. von_APPR den_ART letztern_NN fallen_VVFIN 99_CARD auf_APPR die_ART deutsche_ADJA Schule_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=52	2668577	2668577
54	syn_001_1839_000_70_130_e174	deutsche Schule . In allen Ab¬ theilungen haben sich die	Absenzen	in diesem Jahre vermindert , insbesondere auch in der deutschen	deutsche_ADJA Schule_NN ._$. In_APPR allen_PIAT Ab¬_NN theilungen_ADJD haben_VAFIN sich_PRF die_ART	Absenzen_NN	in_APPR diesem_PDAT Jahre_NN vermindert_VVPP ,_$, insbesondere_ADV auch_ADV in_APPR der_ART deutschen_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=53	2668596	2668596
55	syn_001_1839_000_70_130_e174	. Im Durchschnitte fallen auf einen Schüler nicht ganz zwei	Absenzen	. Uebcrhaupt ist hier der Schulbesuch sehr regelmäßig und leidet	._$. Im_APPRART Durchschnitte_NN fallen_VVFIN auf_APPR einen_ART Schüler_NN nicht_PTKNEG ganz_ADV zwei_CARD	Absenzen_NN	._$. Uebcrhaupt_NE ist_VAFIN hier_ADV der_ART Schulbesuch_NN sehr_ADV regelmäßig_ADJD und_KON leidet_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=54	2668618	2668618
56	syn_001_1839_000_70_130_e174	— 105 — meisten Fächern durch Anstrengung ausgezeichnet . Die	Absenzen	sind im Ganzen ziemlich zahlreich und hauptsächlich durch Krank¬ heit	—_ADJA 105_CARD —_NN meisten_PIAT Fächern_NN durch_APPR Anstrengung_NN ausgezeichnet_VVPP ._$. Die_ART	Absenzen_NN	sind_VAFIN im_APPRART Ganzen_NN ziemlich_ADV zahlreich_ADJD und_KON hauptsächlich_ADJD durch_APPR Krank¬_NN heit_ADJD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=55	2671388	2671388
57	btb_001_1858_007_81_137_e301	wegen begangener gro¬ ber Sünden , als vielmehr wegen mannigfacher	Versäumniß	des Guten ; er fühlte auf's Lebhafteste die Qual und	wegen_APPR begangener_ADJA gro¬_ADJA ber_ADJA Sünden_NN ,_$, als_KOKOM vielmehr_ADV wegen_APPR mannigfacher_ADJA	Versäumniß_NN	des_ART Guten_NN ;_$. er_PPER fühlte_VVFIN auf's_NE Lebhafteste_NN die_ART Qual_NN und_KON	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=56	2693265	2693265
58	bso_001_1867_010_181_184_e48	Anstalt an die Hand gegeben werden und welche bei jeder	Absenz	dem betreffenden Lehrer vom Meister oder Prinzipal mit dem Datum	Anstalt_NN an_APPR die_ART Hand_NN gegeben_VVPP werden_VAFIN und_KON welche_PRELS bei_APPR jeder_PIAT	Absenz_NN	dem_ART betreffenden_ADJA Lehrer_NN vom_APPRART Meister_NN oder_KON Prinzipal_NN mit_APPR dem_ART Datum_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=57	2750353	2750353
59	bso_001_1867_010_181_184_e48	wenden kann , sollte sich der betreffende Lehrling unent- schuldigter	Absenzen	oder irgend welcher anderer Vergehen schuldig machen . 19. Die	wenden_VVINF kann_VMFIN ,_$, sollte_VMFIN sich_PRF der_ART betreffende_ADJA Lehrling_NN unent-_ADJD schuldigter_ADJA	Absenzen_NN	oder_KON irgend_ADV welcher_PIS anderer_PIAT Vergehen_NN schuldig_ADJD machen_VVINF ._$. 19._ADJA Die_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=58	2750460	2750460
60	syn_001_1850_000_15_65_e104	-st- 3 Es hat sich mithin die Zahl der strafbaren	Absenzen	sowol in der Alltags- als in der Reptir- und Singschule	-st-_TRUNC 3_CARD Es_NN hat_VAFIN sich_PRF mithin_ADV die_ART Zahl_NN der_ART strafbaren_ADJA	Absenzen_NN	sowol_ADV in_APPR der_ART Alltags-_TRUNC als_KOUS in_APPR der_ART Reptir-_TRUNC und_KON Singschule_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=59	2939801	2939801
61	syn_001_1850_000_15_65_e104	Jahre bedeu¬ tend war . Die starke Vermehrung der verantworteten	Absenzen	m der Alltagsschule ist den über den ganzen^Kanton verbreite« 24	Jahre_NN bedeu¬_ADJD tend_ADJD war_VAFIN ._$. Die_ART starke_ADJA Vermehrung_NN der_ART verantworteten_ADJA	Absenzen_NN	m_NN der_ART Alltagsschule_NN ist_VAFIN den_ART über_APPR den_ART ganzen^Kanton_ADJA verbreite«_ADJA 24_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=60	2939844	2939844
62	syn_001_1850_000_15_65_e104	. Folgende Uebersicht gibt uns den Maßstab zur Vergleichung des	Absenzcnwesens	in den verschiedenen Bezirken . im Bezirk Zürich Affoltkn ,	._$. Folgende_ADJA Uebersicht_NN gibt_VVFIN uns_PPER den_ART Maßstab_NN zur_APPRART Vergleichung_NN des_ART	Absenzcnwesens_NN	in_APPR den_ART verschiedenen_ADJA Bezirken_NN ._$. im_APPRART Bezirk_NN Zürich_NE Affoltkn_NE ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=61	2939875	2939875
63	syn_001_1850_000_15_65_e104	Meilen Hiuwcil Nster Pfüffikvu Wiiltcrthiir Audeiflilgeil Bi'iliich Regeiisbcrg Es kommen	Absenzen	auf den Schüler der Aüwgschulc 21,11 15,40 21,50 29,09 18,3	Meilen_NN Hiuwcil_NE Nster_NN Pfüffikvu_NE Wiiltcrthiir_NE Audeiflilgeil_NE Bi'iliich_ADJA Regeiisbcrg_NN Es_PPER kommen_VVFIN	Absenzen_NN	auf_APPR den_ART Schüler_NN der_ART Aüwgschulc_NN 21,11_CARD 15,40_CARD 21,50_CARD 29,09_CARD 18,3_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=62	2939898	2939898
64	syn_001_1850_000_15_65_e104	Uebersicht zeigt es sich , daß die Durchschnitts¬ zahl der	Absenzen	in allen Bezirken zugenommen hat . Am höch¬ sten stcht	Uebersicht_NN zeigt_VVFIN es_PPER sich_PRF ,_$, daß_KOUS die_ART Durchschnitts¬_NN zahl_VVIMP der_ART	Absenzen_NN	in_APPR allen_PIAT Bezirken_NN zugenommen_VVPP hat_VAFIN ._$. Am_APPRART höch¬_ADJA sten_NN stcht_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=63	2940026	2940026
65	syn_001_1850_000_15_65_e104	Re- gensberg , Andelfingen . Faßt man nur die durchschnittliche	Absenzenzahl	des All- tagsschülerS ins Auge , so ergibt sich die	Re-_TRUNC gensberg_NE ,_$, Andelfingen_NE ._$. Faßt_VVFIN man_PIS nur_ADV die_ART durchschnittliche_ADJA	Absenzenzahl_NN	des_ART All-_TRUNC tagsschülerS_NN ins_APPRART Auge_NN ,_$, so_ADV ergibt_VVFIN sich_PRF die_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=64	2940071	2940071
66	syn_001_1850_000_15_65_e104	zu stehen kommt . Am meisten Beachtung verdienen die strafbaren	Absenzen	, weil ihre Zahl den Grad der Thätigkeil der untern	zu_PTKZU stehen_VVINF kommt_VVFIN ._$. Am_APPRART meisten_PIAT Beachtung_NN verdienen_VVFIN die_ART strafbaren_ADJA	Absenzen_NN	,_$, weil_KOUS ihre_PPOSAT Zahl_NN den_ART Grad_NN der_ART Thätigkeil_NN der_ART untern_APPRART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=65	2940106	2940106
67	syn_001_1850_000_15_65_e104	zwar allerdings möglich , daß beim Ner- 25 zeichnen der	Absenzcn	nicht in allen Bezirken mit gleicher Ge¬ nauigkeit verfahren wird	zwar_ADV allerdings_ADV möglich_ADJD ,_$, daß_KOUS beim_APPRART Ner-_NN 25_CARD zeichnen_VVFIN der_ART	Absenzcn_NN	nicht_PTKNEG in_APPR allen_PIAT Bezirken_NN mit_APPR gleicher_ADJA Ge¬_NN nauigkeit_ADJD verfahren_VVPP wird_VAFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=66	2940143	2940143
68	syn_001_1850_000_15_65_e104	andern zurückgewiesen wird . Eine Laxheit in der Bewilligung der	Absenzcn	müßte zunächst den Lehrern und Präsidenten der Gemcindsschulpflcgen zur Last	andern_PIS zurückgewiesen_VVPP wird_VAFIN ._$. Eine_ART Laxheit_NN in_APPR der_ART Bewilligung_NN der_ART	Absenzcn_NN	müßte_VMFIN zunächst_ADV den_ART Lehrern_NN und_KON Präsidenten_NN der_ART Gemcindsschulpflcgen_NN zur_APPRART Last_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=67	2940176	2940176
69	syn_001_1850_000_15_65_e104	Last gelegt werden . Aber ist einmal eine gewisse Zahl	Absenzcn	als strafbar verzeich¬ net , so bleibt der Schulpflege ,	Last_NN gelegt_VVPP werden_VAINF ._$. Aber_ADV ist_VAFIN einmal_ADV eine_ART gewisse_ADJA Zahl_NN	Absenzcn_NE	als_KOKOM strafbar_ADJD verzeich¬_ADJA net_ADJA ,_$, so_ADV bleibt_VVFIN der_ART Schulpflege_NN ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=68	2940196	2940196
70	syn_001_1850_000_15_65_e104	von den 3 letzten Jahren . Die Zahlen der strafbaren	Absenzcn	eines Nepctirschülers stehen ungefähr in dem nämlichen Verhältniß . 1847/48	von_APPR den_ART 3_CARD letzten_ADJA Jahren_NN ._$. Die_ART Zahlen_NN der_ART strafbaren_ADJA	Absenzcn_NN	eines_ART Nepctirschülers_NN stehen_VVFIN ungefähr_ADJD in_APPR dem_ART nämlichen_ADJA Verhältniß_NN ._$. 1847/48_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=69	2940242	2940242
71	syn_001_1850_000_15_65_e104	2,80 Regensberg 1,07 0,87 0,89 Es haben sich die strafbaren	Absenzen	im letzten Jahre nicht vermindert in den Bezirken Affoltern ,	2,80_CARD Regensberg_NN 1,07_CARD 0,87_CARD 0,89_CARD Es_NN haben_VAFIN sich_PRF die_ART strafbaren_ADJA	Absenzen_NN	im_APPRART letzten_ADJA Jahre_NN nicht_PTKNEG vermindert_ADJD in_APPR den_ART Bezirken_NN Affoltern_NN ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=70	2940312	2940312
72	syn_001_1850_000_15_65_e104	sich in den nächsten Jahren zeigen , ob die neue	Absenzenordnung	geeignet sei , diese Thätigkeit zu erhalten und noch mehr	sich_PRF in_APPR den_ART nächsten_ADJA Jahren_NN zeigen_VVINF ,_$, ob_KOUS die_ART neue_ADJA	Absenzenordnung_NN	geeignet_VVPP sei_VAFIN ,_$, diese_PDAT Thätigkeit_NN zu_PTKZU erhalten_VVINF und_KON noch_ADV mehr_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=71	2940418	2940418
73	syn_001_1850_000_15_65_e104	, dennoch in 17 Schulen die durchschnittliche Zahl der strafbaren	Absenzen	eines Alltagsschülers 10 übersteigt , nämlich in Bonstetten Elem .	,_$, dennoch_ADV in_APPR 17_CARD Schulen_NN die_ART durchschnittliche_ADJA Zahl_NN der_ART strafbaren_ADJA	Absenzen_NN	eines_ART Alltagsschülers_NN 10_CARD übersteigt_VVFIN ,_$, nämlich_ADV in_APPR Bonstetten_NN Elem_ADJA ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=72	2940611	2940611
74	syn_001_1850_000_15_65_e104	, Zürich . Es muß bemerkt werden , daß die	Absenzenzahl	von Wetzikon fehlt , darum stellt sich der Bezirk Hinweil	,_$, Zürich_NE ._$. Es_PPER muß_VMFIN bemerkt_VVPP werden_VAINF ,_$, daß_KOUS die_ART	Absenzenzahl_NN	von_APPR Wetzikon_NN fehlt_VVFIN ,_$, darum_PAV stellt_VVFIN sich_PRF der_ART Bezirk_NN Hinweil_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=73	2944873	2944873
75	syn_001_1850_000_15_65_e104	Hinweil bei der Vergleichung so günstig . Die meisten strafbaren	Absenzen	auf den Schüler haben die Schulen Bülach ( 26,8 )	Hinweil_NN bei_APPR der_ART Vergleichung_NN so_ADV günstig_ADJD ._$. Die_ART meisten_PIAT strafbaren_ADJA	Absenzen_NN	auf_APPR den_ART Schüler_NN haben_VAFIN die_ART Schulen_NN Bülach_NE (_$( 26,8_CARD )_$(	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=74	2944893	2944893
76	syn_001_1850_000_15_65_e104	225 9771 5,76 6653 18 Die starke Vermehrung der verantworteten	Absenzen	wurde durch Kinderkrankheiten herbeigeführt . Das Urtheil , das der	225_CARD 9771_CARD 5,76_CARD 6653_CARD 18_CARD Die_ART starke_ADJA Vermehrung_NN der_ART verantworteten_ADJA	Absenzen_NN	wurde_VAFIN durch_APPR Kinderkrankheiten_NN herbeigeführt_VVPP ._$. Das_ART Urtheil_NN ,_$, das_PRELS der_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=75	2945394	2945394
77	syn_001_1850_000_15_65_e104	so mehrmals gezahlt wurden . Die bedeutende Vermehrung der verantworteten	Absenzen	wurde ebenfalls durch die Masernkrankheit veranlaßt . Als Schulfond komparirt	so_ADV mehrmals_ADV gezahlt_VVPP wurden_VAFIN ._$. Die_ART bedeutende_ADJA Vermehrung_NN der_ART verantworteten_ADJA	Absenzen_NN	wurde_VAFIN ebenfalls_ADV durch_APPR die_ART Masernkrankheit_NN veranlaßt_VVPP ._$. Als_KOKOM Schulfond_NN komparirt_ADJD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=76	2945653	2945653
78	syn_001_1854_000_50_69_e87	Besuch der Kapitelsversammlungen . Hierüber gibt nachstehende Tabelle Aufschluß :	Absenzen	. Bezirke . entschuldigte . unentschuldigte . Total . Zürich	Besuch_NN der_ART Kapitelsversammlungen_NN ._$. Hierüber_PAV gibt_VVFIN nachstehende_ADJA Tabelle_NN Aufschluß_NN :_$.	Absenzen_NN	._$. Bezirke_NN ._$. entschuldigte_VVFIN ._$. unentschuldigte_ADJA ._$. Total_ADJD ._$. Zürich_NE	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=77	3012680	3012680
79	syn_001_1854_000_50_69_e87	mehr als 1892 102 29 127 ^ Diese bedeutend größere	Absenzenzahl	rührt natürlich von der größern S. ahl der Versammlungen her	mehr_ADV als_KOKOM 1892_CARD 102_CARD 29_CARD 127_CARD ^_XY Diese_PDAT bedeutend_ADJD größere_ADJA	Absenzenzahl_NN	rührt_VVFIN natürlich_ADV von_APPR der_ART größern_ADJA S._NN ahl_VVFIN der_ART Versammlungen_NN her_PTKVZ	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=78	3012756	3012756
80	syn_001_1854_000_50_69_e87	den Herren Vizepräsident Boßbardt und Wirz machte jeder 2 unentschuldigte	Absenzen	; mit Bezug auf zu des letztern soll jedoch noch	den_ART Herren_NN Vizepräsident_NN Boßbardt_NE und_KON Wirz_NN machte_VVFIN jeder_PIAT 2_CARD unentschuldigte_ADJA	Absenzen_NN	;_$. mit_APPR Bezug_NN auf_APPR zu_APPR des_ART letztern_NN soll_VMFIN jedoch_ADV noch_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=79	3012837	3012837
81	syn_001_1854_000_50_69_e87	anzusehen seien . Herr Hein- ch Wild machte 2 unentschuldigte	Absenzen	. Aehnliche Beispiele kom- " >n keinem andern Bezirke vor	anzusehen_VVIZU seien_VAFIN ._$. Herr_NN Hein-_TRUNC ch_ADJA Wild_NN machte_VVFIN 2_CARD unentschuldigte_ADJA	Absenzen_NN	._$. Aehnliche_ADJA Beispiele_NN kom-_TRUNC "_$( >n_NN keinem_PIAT andern_ADJA Bezirke_NN vor_PTKVZ	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=80	3012869	3012869
82	syn_001_1854_000_50_69_e87	rühmlich hervor , von öl Mitgliedern haben 25 gar keine	Absenzen	gemacht . 4. Gang der Kapitelsverhandlungcn . Alle Berichte stimmen	rühmlich_ADJD hervor_PTKVZ ,_$, von_APPR öl_VVIMP Mitgliedern_NN haben_VAFIN 25_CARD gar_ADV keine_PIAT	Absenzen_NN	gemacht_VVPP ._$. 4._ADJA Gang_NN der_ART Kapitelsverhandlungcn_NE ._$. Alle_PIAT Berichte_NN stimmen_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=81	3013024	3013024
83	syn_001_1854_000_50_69_e87	vorgeschlagene Gegen¬ stand : Gegenseitige Mittheilungen über die Handhabung der	Absenzenordnung	in den Gemeinden wurde in Affoltern dis- kutirt ; der	vorgeschlagene_ADJA Gegen¬_NN stand_VVFIN :_$. Gegenseitige_ADJA Mittheilungen_NN über_APPR die_ART Handhabung_NN der_ART	Absenzenordnung_NN	in_APPR den_ART Gemeinden_NN wurde_VAFIN in_APPR Affoltern_NN dis-_TRUNC kutirt_NN ;_$. der_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=82	3017042	3017042
84	syn_001_1849_000_37_40_e109	das gemäß s 13 des Reglements geforderte Verzeichniß über die	Absenzen	, Verspätungen u. f. f. beizulegen , sondern in den	das_ART gemäß_APPR s_NN 13_CARD des_ART Reglements_NN geforderte_ADJA Verzeichniß_NN über_APPR die_ART	Absenzen_NN	,_$, Verspätungen_NN u._KON f._APPR f._APPR beizulegen_VVIZU ,_$, sondern_KON in_APPR den_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=83	3370044	3370044
85	syn_001_1849_000_37_40_e109	schematischer Form abgefaßte Uebersicht der entschul¬ digten und nicht entschuldigten	Absenzen	aller Kapitels¬ mitglieder aufgenommen werde . " Vli . Die	schematischer_ADJA Form_NN abgefaßte_ADJA Uebersicht_NN der_ART entschul¬_NN digten_VVFIN und_KON nicht_PTKNEG entschuldigten_ADJA	Absenzen_NN	aller_PIAT Kapitels¬_NN mitglieder_ADJD aufgenommen_VVPP werde_VAFIN ._$. "_$( Vli_NN ._$. Die_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=84	3370068	3370068
86	slz_002_1865_010_342_349_e46	Schaden , wie viel vermehrte Mühen und Sorgen entstehen durch	Versäumniß	deS rechten Zeitpunktes ! Wenn ich oft sehe , wie	Schaden_NN ,_$, wie_KOUS viel_PIAT vermehrte_ADJA Mühen_NN und_KON Sorgen_NN entstehen_VVFIN durch_APPR	Versäumniß_NN	deS_ADJA rechten_ADJA Zeitpunktes_NN !_$. Wenn_KOUS ich_PPER oft_ADV sehe_VVFIN ,_$, wie_KOUS	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=85	3437376	3437376
87	ass_001_1838_004_74_81_e837	29,996 Alltagsschülern 958,451 halbe Tage versäumt wurden , hätten die	Absenzen	dies Mal 893,236 halbe Tage betragen dürfen ; es sind	29,996_CARD Alltagsschülern_NN 958,451_CARD halbe_ADJA Tage_NN versäumt_VVPP wurden_VAFIN ,_$, hätten_VAFIN die_ART	Absenzen_NN	dies_PDAT Mal_NN 893,236_CARD halbe_ADJA Tage_NN betragen_VVINF dürfen_VMINF ;_$. es_PPER sind_VAFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=86	3440535	3440535
88	ass_001_1838_004_74_81_e837	und darunter 949 strafbare Versäumnisse . Als Entschul¬ digungen für	Absenzen	galten hier bloß Krankheit der Schülerinnen oder Todesfälle in der	und_KON darunter_ADV 949_CARD strafbare_ADJA Versäumnisse_NN ._$. Als_KOKOM Entschul¬_ADJA digungen_NN für_APPR	Absenzen_NN	galten_VVFIN hier_ADV bloß_ADJD Krankheit_NN der_ART Schülerinnen_NN oder_KON Todesfälle_NN in_APPR der_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=87	3441273	3441273
89	ass_001_1838_004_74_81_e837	, und es ergaben sich unter 832> nur 153 strafbare	Absenzen	. Das Betragen der Schüler war im Allgemeinen löblich .	,_$, und_KON es_PPER ergaben_VVFIN sich_PRF unter_APPR 832>_ADJA nur_ADV 153_CARD strafbare_ADJA	Absenzen_NN	._$. Das_ART Betragen_NN der_ART Schüler_NN war_VAFIN im_APPRART Allgemeinen_NN löblich_ADJD ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=88	3441927	3441927
